frame,r_status,r_x,r_y,t_status,t_id,t_x,t_y,theta_deg,n_clusters,n_lit
1266,detected,813.4,756.2,detected,69,992.5,885.0,324.3,6,1
1267,detected,813.5,756.0,detected,69,993.2,883.5,324.7,5,1
1268,detected,813.5,755.7,detected,69,993.1,881.8,324.9,4,1
1269,detected,813.5,755.0,detected,69,991.9,879.9,325.0,4,1
1270,detected,813.5,754.2,detected,69,993.4,879.4,325.2,5,1
1271,detected,813.5,753.9,detected,69,994.9,877.9,325.6,5,2
1272,detected,813.7,753.7,detected,69,994.8,877.4,325.7,6,1
1273,detected,813.9,753.7,detected,69,993.7,876.3,325.7,4,2
1274,detected,814.1,753.5,detected,69,994.3,874.5,326.1,5,2
1275,detected,814.5,752.9,detected,69,993.4,872.6,326.2,4,1
1276,detected,815.1,752.1,detected,69,995.0,870.6,326.6,4,1
1277,detected,815.8,751.4,detected,69,996.6,869.7,326.8,6,2
1278,detected,816.4,750.7,detected,69,997.9,867.9,327.1,4,2
1279,detected,817.1,750.3,detected,69,998.3,867.2,327.1,4,1
1280,detected,817.8,749.8,detected,69,999.7,866.3,327.4,4,1
1281,detected,818.8,749.3,detected,69,1001.3,865.0,327.6,5,1
1282,detected,819.7,749.0,detected,69,1003.1,863.5,328.0,5,1
1283,detected,820.6,748.7,detected,69,1003.6,862.6,328.1,4,1
1284,detected,821.4,748.8,detected,69,1004.2,862.3,328.2,5,1
1285,detected,821.9,748.8,lost,69,1005.9,860.1,,3,0
1286,detected,822.4,749.1,detected,69,1005.5,860.5,328.7,4,1
1287,detected,822.9,749.4,detected,69,1006.0,859.7,328.9,3,1
1288,detected,823.3,749.4,lost,69,1007.6,857.8,,4,0
1289,detected,823.7,749.2,detected,69,1001.2,855.8,329.0,6,1
1290,detected,824.0,748.6,detected,69,999.9,848.0,330.5,5,1
1291,estimated,824.8,747.9,lost,69,999.2,843.4,,3,1
1292,detected,825.3,747.2,detected,69,1000.1,839.3,332.2,4,0
1293,detected,826.2,746.3,detected,69,1000.3,834.7,333.1,5,0
1294,detected,827.6,745.2,detected,69,999.3,831.5,333.3,5,0
1295,detected,829.1,744.2,lost,69,998.8,825.2,,4,1
1296,detected,830.4,743.1,detected,69,1001.8,825.3,334.4,5,0
1297,detected,831.8,741.5,detected,69,1009.5,825.9,334.6,4,0
1298,detected,833.1,739.9,lost,69,1012.1,820.8,,4,0
1299,detected,834.2,738.4,detected,69,1016.7,823.1,335.1,5,1
1300,detected,835.5,736.4,detected,69,1021.5,820.9,335.6,5,0
1301,detected,836.6,734.4,detected,69,1025.6,818.7,336.0,4,1
1302,detected,837.7,732.6,detected,69,1028.4,816.6,336.2,4,1
1303,detected,839.0,730.8,detected,69,1032.7,814.2,336.7,6,1
1304,detected,840.2,729.6,detected,69,1035.3,812.4,337.0,5,0
1305,detected,841.4,728.7,lost,69,1041.1,808.1,,5,1
1306,detected,842.7,728.0,detected,69,1033.5,804.6,338.1,6,2
1307,detected,843.9,727.1,detected,69,1036.7,803.5,338.4,4,1
1308,detected,845.1,726.3,lost,69,1040.7,798.5,,3,0
1309,detected,846.4,725.3,lost,69,1044.6,793.6,,3,0
1310,detected,847.8,724.0,detected,69,1044.3,796.7,339.7,6,1
1311,detected,849.1,722.9,detected,69,1046.9,796.2,339.7,5,1
1312,detected,850.5,721.6,detected,69,1050.0,793.6,340.2,4,1
1313,detected,852.0,720.2,detected,69,1052.1,791.2,340.5,5,1
1314,detected,853.2,718.7,detected,69,1054.5,788.6,340.8,6,1
1315,detected,854.6,716.6,detected,69,1056.9,784.9,341.3,4,1
1316,detected,856.1,714.0,detected,69,1060.0,782.8,341.3,5,1
1317,detected,857.6,711.7,detected,69,1062.8,780.7,341.4,6,1
1318,detected,859.0,709.9,detected,69,1064.1,777.0,341.9,6,1
1319,detected,860.3,707.9,detected,69,1064.7,774.1,342.0,5,1
1320,detected,861.4,705.8,detected,69,1066.3,770.0,342.6,5,1
1321,detected,862.4,703.6,detected,69,1067.7,766.6,342.9,5,1
1322,detected,863.4,700.4,detected,69,1069.0,760.9,343.6,5,1
1323,detected,864.5,696.8,detected,69,1070.8,756.7,343.8,5,1
1324,detected,865.7,693.1,detected,69,1073.5,753.0,343.9,4,1
1325,detected,867.0,689.0,detected,69,1074.8,745.5,344.8,5,1
1326,detected,868.4,685.0,detected,69,1077.3,740.6,345.1,5,1
1327,detected,870.2,680.5,detected,69,1078.3,734.1,345.6,5,1
1328,detected,871.9,676.3,detected,69,1079.2,729.0,345.7,4,1
1329,detected,873.4,672.8,detected,69,1081.6,725.9,345.7,4,1
1330,detected,874.9,669.5,detected,69,1082.9,721.1,346.1,5,1
1331,detected,876.2,666.8,detected,69,1083.3,717.3,346.3,5,1
1332,detected,877.4,664.5,detected,69,1085.3,714.0,346.6,5,1
1333,detected,878.4,663.0,detected,69,1085.3,711.0,347.0,5,1
1334,detected,879.3,662.1,detected,69,1087.0,709.6,347.1,6,1
1335,detected,880.1,661.5,detected,69,1088.0,707.0,347.7,6,1
1336,detected,881.2,660.9,detected,69,1089.1,703.5,348.4,6,1
1337,detected,882.4,660.3,detected,69,1091.4,701.8,348.8,5,1
1338,detected,883.5,659.8,detected,69,1091.5,700.0,349.1,4,1
1339,detected,884.7,659.0,detected,69,1093.4,697.2,349.6,5,1
1340,detected,886.1,657.6,detected,69,1095.5,692.6,350.5,5,1
1341,detected,887.3,656.1,detected,69,1096.1,688.1,351.3,5,1
1342,detected,888.6,653.8,lost,69,1098.8,681.3,,5,0
1343,detected,889.9,651.2,detected,69,1099.1,680.2,352.1,5,1
1344,detected,891.0,648.2,detected,69,1099.4,674.9,352.7,6,1
1345,detected,892.1,645.2,detected,69,1101.4,669.8,353.3,6,1
1346,detected,893.1,641.4,detected,69,1102.2,661.4,354.5,6,1
1347,detected,894.3,637.2,detected,69,1102.9,655.1,355.1,5,1
1348,detected,895.7,632.3,detected,69,1103.9,648.0,355.7,6,1
1349,detected,897.1,627.4,detected,69,1104.6,642.4,355.9,5,1
1350,detected,898.3,623.0,detected,69,1106.3,636.5,356.3,5,1
1351,detected,899.5,618.5,detected,69,1106.1,628.7,357.2,5,1
1352,detected,900.9,614.0,detected,69,1106.1,621.4,357.9,7,1
1353,detected,902.3,609.9,lost,69,1107.7,609.4,,4,0
1354,detected,903.4,606.4,detected,69,1100.2,610.4,358.8,5,1
1355,detected,904.6,603.0,detected,69,1102.2,604.4,359.6,5,1
1356,detected,905.4,600.2,detected,69,1103.7,599.1,0.3,5,1
1357,detected,906.3,597.6,detected,69,1105.9,595.0,0.7,4,1
1358,detected,907.1,594.6,detected,69,1106.4,589.0,1.6,7,1
1359,detected,908.0,591.5,detected,69,1107.9,583.8,2.2,5,1
1360,detected,908.9,588.4,lost,69,1109.3,572.7,,4,0
1361,detected,910.0,585.4,lost,69,1110.6,561.6,,5,0
1362,detected,910.9,582.7,detected,69,1110.9,568.1,4.2,5,1
1363,detected,911.7,579.8,detected,69,1111.7,562.9,4.8,7,1
1364,detected,912.4,577.2,detected,69,1111.3,558.2,5.4,6,1
1365,detected,913.2,574.6,detected,69,1111.5,553.2,6.1,5,1
1366,detected,914.2,572.1,detected,69,1110.1,548.6,6.8,5,1
1367,detected,915.0,569.7,detected,69,1110.1,544.1,7.5,5,1
1368,detected,915.6,567.0,lost,69,1110.6,534.0,,5,0
1369,detected,916.0,564.4,detected,69,1111.2,534.7,8.7,5,1
1370,detected,916.4,561.7,detected,69,1111.9,530.6,9.0,5,1
1371,detected,917.1,558.3,detected,69,1111.1,524.0,10.0,5,1
1372,detected,917.9,554.9,detected,69,1111.8,518.6,10.6,5,1
1373,detected,918.6,551.7,detected,69,1112.0,513.4,11.2,5,1
1374,detected,919.1,548.1,detected,69,1110.7,506.8,12.2,6,1
1375,detected,919.5,543.8,detected,69,1109.2,498.9,13.3,5,1
1376,detected,919.6,539.5,detected,69,1108.9,492.6,13.9,5,1
1377,detected,919.6,535.6,detected,69,1108.1,486.5,14.6,6,1
1378,detected,919.4,531.4,detected,69,1107.1,479.7,15.4,5,1
1379,detected,919.2,527.4,detected,69,1105.2,473.2,16.2,5,2
1380,detected,918.8,524.0,detected,69,1103.2,467.7,17.0,5,1
1381,detected,918.0,520.7,detected,69,1100.4,461.8,17.9,5,1
1382,detected,917.0,517.6,detected,69,1098.7,456.2,18.7,4,1
1383,detected,915.7,514.9,detected,69,1095.5,451.6,19.4,4,1
1384,detected,914.0,512.0,detected,69,1093.0,445.7,20.3,4,1
1385,detected,912.0,509.8,detected,69,1090.6,441.8,20.8,5,1
1386,detected,909.9,508.5,lost,69,1087.0,431.0,,3,0
1387,detected,907.6,508.1,lost,69,1083.5,420.1,,4,0
1388,estimated,907.5,504.2,lost,69,1079.9,409.2,,6,0
1389,estimated,907.5,500.9,lost,69,1076.4,398.3,,6,0
1390,estimated,907.6,498.0,lost,69,1072.8,387.5,,5,0
1391,estimated,907.7,495.1,lost,69,1069.3,376.6,,5,0
1392,estimated,907.7,492.6,lost,69,1065.7,365.7,,5,0
1393,estimated,907.6,490.1,lost,69,1062.2,354.9,,3,0
1394,estimated,907.6,487.6,lost,69,1058.6,344.0,,3,0
1395,estimated,907.6,485.1,lost,69,1055.1,333.1,,4,0
1396,estimated,907.5,482.6,lost,69,1053.3,327.7,,4,0
1397,estimated,907.5,480.1,lost,69,1051.5,322.2,,3,0
1398,estimated,907.5,478.0,lost,69,1049.7,316.8,,5,0
1399,estimated,907.5,476.4,lost,69,1048.0,311.4,,5,0
1400,estimated,907.5,474.9,lost,69,1046.2,305.9,,4,0
1401,estimated,907.6,473.8,lost,69,1044.4,300.5,,4,0
1402,estimated,907.9,473.1,lost,69,1042.6,295.1,,5,1
1403,estimated,908.6,472.9,lost,69,1040.9,289.6,,6,1
1404,estimated,909.7,473.2,detected,74,783.2,690.5,239.8,5,1
1405,detected,777.4,635.9,lost,74,781.3,697.5,,4,1
1406,detected,715.2,717.6,detected,74,789.0,693.1,18.4,4,2
1407,detected,688.4,756.5,lost,74,789.4,698.8,,5,1
1408,detected,678.7,773.7,lost,74,789.8,704.5,,5,1
1409,detected,677.3,780.5,lost,74,790.3,710.3,,4,1
1410,detected,679.3,782.5,lost,74,790.7,716.0,,4,1
1411,detected,682.9,782.1,lost,74,791.1,721.7,,3,0
1412,detected,686.6,780.9,detected,74,778.9,713.0,36.4,5,1
1413,detected,690.1,779.1,detected,74,775.0,712.7,38.0,4,0
1414,detected,693.2,777.1,detected,74,767.3,716.7,39.2,5,1
1415,detected,695.8,775.4,detected,74,763.7,715.5,41.4,6,1
1416,detected,697.9,774.1,lost,74,758.0,720.1,,4,1
1417,detected,699.4,773.2,lost,74,752.3,724.7,,4,0
1418,detected,701.6,772.8,lost,74,746.6,729.3,,3,1
1419,detected,704.0,773.0,lost,74,740.9,733.9,,4,1
1420,detected,706.7,773.6,lost,74,735.2,738.5,,4,1
1421,detected,710.4,774.3,lost,74,729.5,743.1,,2,0
1422,detected,714.4,775.0,lost,74,723.8,747.7,,2,0
1423,detected,719.2,775.7,lost,74,718.1,752.3,,4,0
1424,detected,723.9,776.6,detected,74,751.1,729.1,60.2,4,1
1425,detected,728.7,777.8,detected,74,759.8,726.7,58.7,3,0
1426,detected,732.9,779.0,lost,74,760.9,728.0,,2,0
1427,estimated,734.8,781.2,detected,74,763.4,731.2,60.2,2,0
1428,estimated,736.6,783.3,lost,74,765.2,733.5,,1,0
1429,detected,740.1,782.8,lost,74,767.0,735.8,,1,0
1430,detected,744.5,783.1,lost,74,768.9,738.1,,1,0
1431,detected,749.5,783.5,detected,74,770.2,738.7,65.2,2,0
1432,estimated,751.4,785.5,detected,74,776.0,739.5,61.9,2,1
1433,detected,756.2,784.6,lost,74,780.1,742.4,,1,0
1434,detected,761.8,784.0,detected,74,783.4,740.0,63.8,2,0
1435,estimated,763.8,785.8,detected,74,788.7,738.7,62.1,2,0
1436,detected,768.8,784.5,detected,74,794.1,731.5,64.5,3,1
1437,detected,773.7,783.6,lost,74,800.7,730.6,,2,0
1438,detected,778.6,782.6,detected,74,801.2,725.0,68.6,3,1
1439,detected,782.9,781.5,lost,74,808.0,722.4,,2,0
1440,detected,786.7,780.4,lost,74,814.7,719.9,,2,0
1441,detected,790.3,779.5,detected,74,808.6,725.4,71.4,2,1
1442,detected,793.5,778.8,detected,74,807.8,734.7,72.1,3,1
1443,estimated,796.2,779.8,lost,74,812.6,736.4,,5,0
1444,detected,798.9,778.3,lost,74,817.4,738.0,,5,0
1445,detected,802.0,776.6,detected,74,814.5,732.2,74.3,8,0
1446,detected,805.3,774.7,lost,74,819.2,732.4,,5,0
1447,estimated,808.5,775.5,lost,74,823.9,732.6,,6,1
1448,detected,810.8,772.6,lost,74,828.5,732.7,,8,2
1449,detected,813.8,770.1,detected,74,822.8,719.9,79.8,8,1
1450,estimated,816.9,770.6,lost,74,827.2,716.3,,5,0
1451,detected,819.0,767.8,lost,74,831.5,712.6,,6,2
1452,detected,821.8,765.1,detected,74,827.8,712.7,83.5,7,3
1453,detected,825.1,762.1,detected,74,833.3,715.3,80.0,6,2
1454,detected,828.3,759.2,detected,74,832.3,704.0,85.8,8,4
1455,detected,831.1,756.6,lost,74,836.3,698.2,,5,2
1456,detected,833.8,754.2,lost,74,840.2,692.5,,6,3
1457,detected,836.4,752.1,detected,74,835.5,690.5,90.8,8,3
1458,detected,838.6,750.4,lost,74,838.6,683.3,,5,3
1459,detected,840.7,748.7,detected,74,837.0,688.8,93.6,8,4
1460,detected,842.7,747.1,lost,74,839.6,683.3,,4,1
1461,detected,845.0,745.2,lost,74,842.2,677.8,,6,2
1462,detected,847.1,743.7,lost,74,844.8,672.2,,6,4
1463,detected,849.6,742.3,lost,74,847.5,666.7,,7,2
1464,detected,851.9,741.0,detected,74,840.0,671.7,99.7,6,1
1465,estimated,855.4,740.2,lost,74,841.6,665.2,,6,1
1466,detected,856.6,738.9,lost,74,843.1,658.6,,4,0
1467,detected,858.7,738.0,lost,74,844.7,652.1,,6,2
1468,detected,860.7,737.4,lost,74,846.3,645.6,,6,1
1469,detected,863.1,737.1,lost,74,847.8,639.0,,5,1
1470,detected,865.4,737.0,lost,74,849.4,632.5,,5,1
1471,detected,867.7,737.3,detected,74,843.7,656.6,106.5,6,3
1472,detected,870.1,737.6,lost,74,844.8,652.4,,5,1
1473,detected,872.5,737.0,detected,74,843.8,655.9,109.5,7,2
1474,detected,874.6,735.8,lost,74,844.5,652.7,,5,2
1475,detected,876.6,734.2,detected,74,846.1,658.0,111.8,7,2
1476,detected,878.6,731.8,lost,74,847.3,656.4,,5,0
1477,detected,880.5,728.8,lost,74,848.5,654.8,,6,1
1478,detected,882.3,725.6,lost,74,849.7,653.2,,6,3
1479,detected,884.0,721.9,lost,74,850.9,651.6,,5,2
1480,detected,885.4,718.1,lost,74,852.1,650.1,,7,3
1481,detected,886.7,713.7,lost,74,853.3,648.5,,5,2
1482,detected,887.8,709.5,lost,74,854.5,646.9,,6,2
1483,estimated,890.2,708.3,lost,74,855.7,645.3,,7,3
1484,estimated,892.5,707.1,detected,74,849.9,648.8,126.2,7,2
1485,detected,891.5,703.2,lost,74,850.6,646.6,,6,3
1486,detected,891.7,699.4,detected,74,847.9,641.6,127.1,8,3
1487,detected,892.1,696.1,detected,74,847.0,638.0,127.8,8,3
1488,detected,892.6,693.2,lost,74,846.7,633.8,,7,4
1489,detected,893.1,690.6,lost,74,846.4,629.6,,4,1
1490,detected,893.7,688.2,lost,74,846.0,625.4,,8,3
1491,estimated,896.0,686.4,lost,74,845.7,621.2,,7,5
1492,detected,895.6,685.2,lost,74,845.3,617.0,,5,1
1493,detected,895.8,684.1,detected,74,846.3,630.5,132.8,8,3
1494,detected,896.4,682.8,detected,74,844.3,628.6,133.9,7,3
1495,estimated,898.4,681.2,detected,74,844.8,628.6,135.6,7,4
1496,estimated,900.3,679.6,lost,74,844.2,626.2,,6,2
1497,detected,899.6,678.0,lost,74,843.7,623.8,,7,2
1498,detected,900.2,675.2,lost,74,843.1,621.4,,6,1
1499,detected,901.1,672.5,lost,74,842.6,619.0,,6,2
1500,detected,902.0,669.8,lost,74,842.0,616.6,,7,2
1501,detected,902.6,666.7,lost,74,841.5,614.2,,7,3
1502,detected,904.1,660.1,lost,74,840.9,611.7,,7,2
1503,detected,906.0,652.6,detected,74,843.2,608.8,145.1,8,3
1504,detected,907.7,645.3,detected,74,844.7,601.4,145.1,8,3
1505,detected,910.2,636.6,lost,74,844.8,594.5,,6,3
1506,detected,912.6,627.6,lost,74,844.9,587.6,,7,3
1507,detected,914.4,618.4,detected,74,848.6,583.4,152.0,8,4
1508,detected,916.1,610.1,detected,74,847.9,570.8,150.1,8,4
1509,detected,918.1,602.0,lost,74,848.8,559.2,,7,4
1510,detected,919.8,596.1,detected,74,852.9,561.2,152.5,9,4
1511,detected,920.7,592.3,detected,74,851.7,554.7,151.4,8,5
1512,detected,921.6,590.8,detected,74,852.0,554.1,152.2,9,5
1513,detected,921.7,590.4,detected,74,852.8,555.9,153.4,7,4
1514,detected,920.9,591.1,detected,74,849.3,554.0,152.6,7,5
1515,detected,919.9,592.0,detected,74,846.9,554.9,153.1,7,5
1516,detected,918.8,593.3,detected,74,848.6,558.6,153.7,8,5
1517,detected,917.4,594.7,detected,74,845.3,559.6,154.1,7,5
1518,detected,916.2,596.2,detected,74,842.3,560.2,154.0,7,5
1519,detected,915.3,597.9,detected,74,840.6,563.1,154.9,7,5
1520,estimated,916.4,595.7,detected,74,839.9,565.4,158.4,7,5
1521,estimated,917.4,593.7,lost,74,838.0,565.2,,7,4
1522,estimated,918.4,591.9,lost,74,836.1,565.0,,6,4
1523,estimated,919.2,590.4,detected,74,842.4,575.7,169.1,6,4
1524,estimated,920.0,589.1,lost,74,842.1,578.6,,6,4
1525,estimated,920.7,588.0,detected,74,840.7,575.8,171.4,7,5
1526,estimated,921.4,587.0,lost,74,840.0,577.9,,7,4
1527,estimated,922.0,586.0,detected,74,838.3,573.4,171.4,7,4
1528,estimated,922.5,585.1,detected,74,836.6,570.3,170.2,7,5
1529,estimated,923.0,584.4,detected,74,840.4,574.0,172.8,6,3
1530,estimated,923.4,583.5,lost,74,840.3,574.8,,6,3
1531,estimated,923.8,582.7,detected,74,842.4,570.0,171.2,8,4
1532,estimated,924.1,581.7,detected,74,843.9,570.1,171.8,6,4
1533,estimated,924.5,580.7,detected,74,848.7,566.9,169.7,10,4
1534,estimated,924.8,579.6,detected,74,847.5,567.2,170.9,6,4
1535,estimated,925.1,578.4,lost,74,848.9,566.1,,8,4
1536,estimated,925.4,577.2,lost,74,850.4,565.0,,7,3
1537,estimated,925.8,576.0,detected,74,847.3,561.3,169.4,6,3
1538,estimated,926.2,574.7,lost,74,848.1,559.0,,6,3
1539,estimated,926.5,573.5,detected,74,846.3,560.9,171.1,5,3
1540,estimated,926.7,572.3,lost,74,846.5,559.2,,7,3
1541,estimated,926.9,571.1,lost,74,846.7,557.4,,7,3
1542,estimated,927.1,569.9,lost,74,846.9,555.7,,6,4
1543,estimated,927.4,568.6,lost,74,847.1,553.9,,5,2
1544,estimated,927.7,567.4,lost,74,847.3,552.1,,5,3
1545,estimated,928.0,566.3,lost,74,847.6,550.4,,3,2
1546,estimated,928.3,565.3,lost,74,847.8,548.6,,4,2
1547,estimated,928.7,564.4,lost,74,848.0,546.9,,3,2
1548,estimated,929.1,563.5,detected,74,853.3,554.3,173.1,3,1
1549,lost,929.1,563.5,lost,74,855.3,552.9,,3,0
1550,lost,929.1,563.5,detected,74,846.3,568.9,183.7,3,0
1551,lost,929.1,563.5,lost,74,845.6,572.3,,3,0
1552,lost,929.1,563.5,lost,74,844.9,575.7,,4,0
1553,lost,929.1,563.5,lost,74,844.2,579.1,,4,0
1554,lost,929.1,563.5,lost,74,843.5,582.5,,4,0
1555,lost,929.1,563.5,lost,74,842.8,585.9,,5,0
1556,lost,929.1,563.5,lost,74,842.1,589.3,,3,0
1557,lost,929.1,563.5,lost,74,841.5,592.7,,5,0
1558,lost,929.1,563.5,lost,74,840.8,596.1,,2,0
1559,lost,929.1,563.5,lost,74,840.1,599.6,,4,0
1560,lost,929.1,563.5,lost,74,839.4,603.0,,3,1
1561,lost,929.1,563.5,lost,74,839.1,604.7,,3,1
1562,lost,929.1,563.5,lost,74,838.7,606.4,,2,0
1563,lost,929.1,563.5,lost,74,838.4,608.1,,2,1
1564,detected,717.5,534.5,lost,74,838.0,609.8,,5,1
1565,detected,613.8,522.8,lost,74,837.7,611.5,,4,1
1566,estimated,613.0,524.1,lost,74,837.3,613.2,,5,1
1567,detected,565.9,521.7,lost,74,837.0,614.9,,7,2
1568,detected,545.5,523.1,detected,80,610.0,664.9,294.5,6,1
1569,detected,538.7,524.4,detected,80,614.5,667.6,297.9,7,2
1570,detected,537.7,524.6,detected,80,618.4,665.0,299.9,6,2
1571,detected,538.8,523.7,detected,80,624.9,668.3,300.8,7,2
1572,detected,540.7,520.7,detected,80,630.0,667.4,301.3,6,2
1573,detected,542.5,516.8,lost,80,634.7,671.1,,4,2
1574,estimated,542.8,517.9,lost,80,639.3,674.7,,3,2
1575,estimated,543.3,519.0,lost,80,643.9,678.3,,5,2
1576,detected,543.5,512.0,lost,80,648.6,681.9,,4,2
1577,detected,543.3,505.4,lost,80,653.2,685.5,,6,1
1578,estimated,543.8,506.2,detected,80,646.9,665.3,302.9,4,2
1579,detected,543.1,499.7,lost,80,652.4,665.0,,7,1
1580,detected,542.7,494.6,lost,80,657.9,664.7,,7,3
1581,estimated,543.0,495.2,detected,80,652.2,655.2,304.3,5,2
1582,detected,542.8,491.5,detected,80,652.1,647.3,305.1,7,1
1583,detected,542.9,489.3,lost,80,656.0,642.2,,6,3
1584,detected,543.1,488.3,lost,80,660.0,637.1,,6,3
1585,detected,543.0,488.0,detected,80,659.1,638.4,307.7,5,2
1586,estimated,543.3,488.0,lost,80,663.3,632.9,,6,2
1587,detected,542.5,487.9,lost,80,667.5,627.5,,5,2
1588,detected,541.7,487.9,lost,80,671.8,622.0,,6,2
1589,detected,540.7,488.0,lost,80,676.0,616.6,,7,2
1590,detected,540.0,488.1,lost,80,680.2,611.1,,7,2
1591,detected,539.3,487.8,detected,80,666.3,623.9,313.0,7,2
1592,estimated,539.5,487.7,detected,80,660.4,624.0,311.6,5,0
1593,estimated,539.7,487.6,lost,80,660.8,619.8,,5,1
1594,detected,539.0,486.9,detected,80,663.2,626.1,311.7,5,2
1595,detected,538.5,486.1,lost,80,664.3,623.8,,7,2
1596,estimated,538.6,485.8,lost,80,665.5,621.6,,5,0
1597,estimated,538.7,485.5,detected,80,659.9,621.8,311.6,7,2
1598,detected,538.2,484.7,detected,80,652.2,616.6,310.9,6,2
1599,detected,537.7,483.7,lost,80,649.6,612.9,,5,2
1600,detected,537.6,482.5,detected,80,653.1,614.0,311.3,7,2
1601,estimated,537.7,482.1,detected,80,650.2,616.7,309.9,6,2
1602,detected,537.9,481.0,lost,80,648.0,614.6,,5,2
1603,detected,538.4,480.3,lost,80,645.8,612.6,,5,2
1604,estimated,538.6,479.9,lost,80,643.6,610.5,,5,2
1605,detected,538.7,479.7,lost,80,641.4,608.4,,6,2
1606,detected,538.6,479.6,lost,80,639.2,606.4,,7,2
1607,detected,538.7,479.9,detected,80,648.5,612.7,309.6,5,2
1608,estimated,539.0,479.4,lost,80,647.7,611.3,,4,2
1609,estimated,539.5,479.1,lost,80,647.0,609.9,,3,0
1610,detected,539.4,480.1,detected,80,645.8,608.6,309.6,7,2
1611,detected,539.4,481.1,lost,80,644.6,606.6,,5,2
1612,detected,539.6,482.1,lost,80,643.3,604.6,,4,2
1613,detected,539.7,483.1,detected,80,648.1,609.8,310.5,4,2
1614,detected,539.8,484.1,lost,80,648.2,609.1,,4,2
1615,detected,539.7,485.2,lost,80,648.2,608.4,,4,2
1616,detected,539.5,486.4,lost,80,648.3,607.7,,5,2
1617,detected,539.2,487.6,lost,80,648.3,607.0,,5,2
1618,detected,538.8,488.6,detected,80,649.2,614.4,311.3,6,2
1619,detected,538.5,489.4,lost,80,649.6,615.6,,5,2
1620,detected,538.3,490.2,lost,80,649.9,616.7,,5,2
1621,estimated,538.1,490.9,lost,80,650.2,617.9,,3,0
1622,detected,537.9,491.4,detected,80,658.6,619.7,313.3,3,2
1623,detected,537.5,492.0,lost,80,661.6,621.7,,5,2
1624,detected,537.3,492.5,lost,80,664.5,623.8,,5,2
1625,estimated,536.9,493.3,detected,80,658.8,623.3,313.2,4,2
1626,detected,536.9,493.2,lost,80,660.5,625.5,,5,2
1627,detected,536.8,493.2,lost,80,662.2,627.8,,5,1
1628,detected,536.7,493.1,lost,80,663.9,630.0,,7,1
1629,detected,536.6,493.1,lost,80,665.6,632.2,,6,1
1630,detected,536.3,493.1,lost,80,667.3,634.4,,5,1
1631,detected,536.2,493.3,lost,80,669.0,636.7,,4,1
1632,detected,536.0,493.4,detected,80,664.4,626.2,314.0,5,1
1633,detected,535.7,493.3,lost,80,665.9,626.9,,4,1
1634,estimated,535.2,493.9,lost,80,667.5,627.6,,4,1
1635,estimated,534.7,494.4,lost,80,669.1,628.4,,5,1
1636,estimated,534.3,494.9,lost,80,670.6,629.1,,6,2
1637,estimated,533.9,495.4,lost,80,672.2,629.9,,5,2
1638,detected,534.4,494.3,detected,80,673.4,626.1,316.5,6,1
1639,detected,534.6,493.7,lost,80,676.2,626.1,,5,1
1640,detected,534.8,493.4,lost,80,679.1,626.2,,3,1
1641,detected,534.7,493.1,lost,80,682.0,626.2,,4,1
1642,detected,534.5,493.2,lost,80,684.8,626.2,,5,1
1643,detected,534.3,493.5,lost,80,687.7,626.3,,5,1
1644,detected,534.1,493.8,lost,80,690.6,626.3,,5,1
1645,detected,533.8,494.1,lost,80,693.4,626.4,,4,1
1646,estimated,533.6,494.4,lost,80,696.3,626.4,,6,1
1647,detected,533.4,494.6,lost,80,699.2,626.5,,5,1
1648,detected,533.1,495.3,lost,80,702.0,626.5,,6,1
1649,detected,532.6,496.2,lost,80,703.5,626.5,,5,1
1650,detected,532.0,497.1,lost,80,704.9,626.6,,4,1
1651,detected,531.2,498.2,lost,80,706.3,626.6,,7,1
1652,detected,530.3,499.2,lost,80,707.8,626.6,,5,1
1653,estimated,529.9,499.8,detected,82,544.5,487.9,39.1,6,0
1654,detected,529.0,500.7,detected,82,544.2,489.1,37.2,3,0
1655,detected,527.8,501.9,detected,82,544.1,490.3,35.4,5,0
1656,detected,526.7,503.2,detected,82,543.7,491.4,34.9,4,0
1657,detected,525.9,504.5,detected,82,543.3,492.7,34.1,3,0
1658,detected,525.0,505.9,detected,82,542.3,493.9,34.7,2,0
1659,detected,524.4,507.2,detected,82,541.5,495.0,35.4,4,0
1660,detected,523.7,508.3,detected,82,541.0,495.8,36.0,3,0
1661,detected,523.2,509.3,lost,82,539.5,497.6,,1,0
1662,detected,522.8,510.1,lost,82,538.1,499.5,,1,0
1663,detected,522.5,510.5,lost,82,536.7,501.3,,1,0
1664,detected,522.3,510.7,lost,82,535.3,503.2,,1,0
1665,detected,522.2,510.6,lost,82,533.9,505.0,,1,0
1666,detected,522.1,510.5,lost,82,532.5,506.8,,1,0
1667,detected,522.0,510.3,lost,82,531.1,508.7,,1,0
1668,detected,522.0,510.3,lost,82,529.7,510.5,,1,0
1669,detected,522.0,510.4,lost,82,528.3,512.4,,1,0
1670,detected,521.9,510.5,lost,82,526.9,514.2,,1,0
1671,detected,521.9,510.6,lost,82,526.2,515.1,,1,0
1672,detected,521.9,510.5,lost,82,525.5,516.0,,1,0
1673,detected,521.9,510.3,lost,82,524.8,517.0,,1,0
1674,detected,521.9,510.0,lost,82,524.1,517.9,,1,0
1675,detected,522.0,509.9,lost,82,523.4,518.8,,1,0
